"code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2008","inova5","pop_2008.1","bur_consel_2008","cand_reelec_2008","cand_sex_2008","cand_esc_2008","cand_age_2008","bur_escol_2008","bur_terc_2008","bur_espel_2008","bur_polit_2008","alinhamento_estadual_2008","alinhamento_federal_2008","alinhamento_ambos_2008","n_alinhado_2008","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2008","log_orcamento_2008"
"RJmendes",330280,"3302809",0.736,"RJ","mendes","Rio de Janeiro",6.7684817173297,4.22200458537469,1,17839,0,17839,1,"Sim","Masculino",1,"49",0.15700267618198,0.0192307692307692,0.695807314897413,0.105128205128205,0,0,0,1,"RJ","Mendes","mendes","30546648.14",17.2347655203776
"RJmesquita",330285,"3302858",0.737,"RJ","mesquita","Rio de Janeiro",6.81397193297363,3.27108869631514,1,187949,1,187949,1,"Sim","Masculino",0,"48",0.33997955010225,0.0413943355119826,0.70398773006135,0.274509803921569,0,1,0,0,"RJ","Mesquita","mesquita","118030730.3",18.5864555747961
"RJmiguel pereira",330290,"3302908",0.745,"RJ","miguel pereira","Rio de Janeiro",6.77709974710308,4.03689198747402,1,25704,0,25704,1,"Sim","Masculino",1,"62",0.241171403962102,0,0.880275624461671,0.13600782778865,0,0,0,1,"RJ","Miguel Pereira","miguel pereira","43991817.64",17.5995142118621
"RJmiracema",330300,"3303005",0.713,"RJ","miracema","Rio de Janeiro",6.76843573873272,5.27694050078845,0,26868,1,26868,1,"Não","Masculino",0,"70",0.247046186895811,0.0324129651860744,0.894736842105263,0.0312124849939976,0,0,0,1,"RJ","Miracema","miracema","41588786.14",17.5433411249503
"RJnatividade",330310,"3303104",0.73,"RJ","natividade","Rio de Janeiro",6.75512843752322,5.4929791354266,0,15392,1,15392,1,"Não","Masculino",1,"38",0.166503428011753,0.00832342449464923,0.823702252693438,0.102259215219976,1,0,0,0,"RJ","Natividade","natividade","32790051.11",17.3056357075265
"RJnilopolis",330320,"3303203",0.753,"RJ","nilopolis","Rio de Janeiro",6.81755701106399,3.16124671203156,1,159005,0,159005,1,"Não","Masculino",1,"46",0.358223684210526,0,0.852302631578947,0.157082207641837,0,0,0,1,"RJ","Nilopolis","nilopolis","135452043.1",18.7241282101764
"RJniteroi",330330,"3303302",0.837,"RJ","niteroi","Rio de Janeiro",6.84369664268142,2.3869262414278,1,477912,1,477912,1,"Não","Masculino",1,"56",0.101147584734454,0,0.659194021884174,0.514574898785425,0,1,0,0,"RJ","Niteroi","niteroi","872587044.2",20.5869729711908
"RJnova friburgo",330340,"3303401",0.745,"RJ","nova friburgo","Rio de Janeiro",6.82313377125139,4.58466130935655,0,178310,1,178310,1,"Não","Masculino",1,"83",0.197070819428995,0,0.921764923989618,0.084875301689461,0,0,0,1,"RJ","Nova Friburgo","nova friburgo","213429910.3",19.1788190477414
"RJparacambi",330360,"3303609",0.72,"RJ","paracambi","Rio de Janeiro",6.77908064461896,4.10709624614726,1,44629,1,44629,1,"Não","Masculino",1,"48",0.133390705679862,0,0.802925989672978,0.245444801714898,0,1,0,0,"RJ","Paracambi","paracambi","71626297",18.0869728410377
"RJparaiba do sul",330370,"3303708",0.702,"RJ","paraiba do sul","Rio de Janeiro",6.75788542333835,4.41715243664926,0,41315,0,41315,1,"Sim","Masculino",1,"50",0.102941176470588,0,0.629411764705882,0.588785046728972,1,0,0,0,"RJ","Paraiba do Sul","paraiba do sul","51998953.7",17.7667341551894
"RJpaty do alferes",330385,"3303856",0.671,"RJ","paty do alferes","Rio de Janeiro",6.77766937241896,4.04270032906976,1,26099,0,26099,1,"Não","Masculino",0,"45",0.208866155157715,0.0896464646464646,0.675191815856777,0.183080808080808,0,0,0,1,"RJ","Paty do Alferes","paty do alferes","43961209.05",17.5988181905337
"RJpetropolis",330390,"3303906",0.745,"RJ","petropolis","Rio de Janeiro",6.80107166619499,3.79233816248217,1,312766,1,312766,1,"Não","Masculino",1,"49",0.348236351381712,0,0.897101774882049,0.0578512396694215,0,0,0,1,"RJ","Petropolis","petropolis","689418906",20.3513596355178
"RJpinheiral",330395,"3303955",0.715,"RJ","pinheiral","Rio de Janeiro",6.75079732912368,4.52374318729236,0,22129,1,22129,0,"Sim","Masculino",1,"60",0.280249110320285,0.00109409190371991,0.813167259786477,0.224288840262582,0,0,0,1,"RJ","Pinheiral","pinheiral","37456200.11",17.4386828112338
"RJpirai",330400,"3304003",0.708,"RJ","pirai","Rio de Janeiro",6.7698486145141,4.34419495636487,0,25762,1,25762,1,"Sim","Masculino",1,"60",0.33248987854251,0,0.827429149797571,0.166360856269113,1,0,0,0,"RJ","Pirai","pirai","101516584.7",18.4357327391575
"RJporciuncula",330410,"3304102",0.697,"RJ","porciuncula","Rio de Janeiro",6.74209022916324,5.50950978674249,0,18227,1,18227,1,"Não","Masculino",1,"83",0.249653259361997,0,0.926490984743412,0.0793413173652695,1,0,0,0,"RJ","Porciuncula","porciuncula","32089150",17.2840285247327
"RJporto real",330411,"3304110",0.713,"RJ","porto real","Rio de Janeiro",6.72308697071971,4.8148636895779,0,15879,1,15879,1,"Sim","Masculino",0,"61",0.175118858954041,0.488372093023256,0.511093502377179,0.24031007751938,0,0,0,1,"RJ","Porto Real","porto real","86791587.25",18.2790202538505
"RJquatis",330412,"3304128",0.69,"RJ","quatis","Rio de Janeiro",6.72342370345332,4.7961210694801,0,12923,0,12923,1,"Não","Masculino",1,"64",0.190703218116806,0.00628930817610063,0.758045292014303,0.218553459119497,0,1,0,0,"RJ","Quatis","quatis","27620702.13",17.134076126694
"RJqueimados",330414,"3304144",0.68,"RJ","queimados","Rio de Janeiro",6.79954626576003,3.71843825635548,1,137870,0,137870,1,"Não","Masculino",1,"43",0.276422764227642,0,0.75650406504065,0.321869962385814,0,0,0,1,"RJ","Queimados","queimados","96452956.12",18.3845659460947
"RJquissama",330415,"3304151",0.704,"RJ","quissama","Rio de Janeiro",6.8850392117384,5.29375698379171,0,19315,1,19315,1,"Sim","Masculino",0,"49",0.100408905043162,0,0.79418446160836,0.1058352402746,0,0,0,1,"RJ","Quissama","quissama","227399273.5",19.2422179444647
"RJresende",330420,"3304201",0.768,"RJ","resende","Rio de Janeiro",6.71996680579536,4.91236072482792,0,127763,0,127763,1,"Não","Masculino",0,"38",0.090978013646702,0.00638977635782748,0.711902956785443,0.2790202342918,1,0,0,0,"RJ","Resende","resende","210914078",19.1669613952364
"RJrio bonito",330430,"3304300",0.71,"RJ","rio bonito","Rio de Janeiro",6.85671458426755,4.15056735331838,1,54596,1,54596,1,"Sim","Masculino",0,"57",0.130446404704624,0.110041265474553,0.582999198075381,0.132049518569464,0,0,0,1,"RJ","Rio Bonito","rio bonito","82765606.78",18.2315231560094
"RJrio claro",330440,"3304409",0.683,"RJ","rio claro","Rio de Janeiro",6.76682515454793,4.57677071146639,0,18181,1,18181,1,"Não","Masculino",0,"53",0.172862453531599,0.0637119113573407,0.671003717472119,0.138504155124654,1,0,0,0,"RJ","Rio Claro","rio claro","40591598.91",17.5190716797613
"RJrio das flores",330450,"3304508",0.68,"RJ","rio das flores","Rio de Janeiro",6.73854341343789,4.50512883180787,0,8686,1,8686,1,"Sim","Masculino",0,"57",0.226666666666667,0,0.954444444444444,0.0477299185098952,0,0,0,1,"RJ","Rio das Flores","rio das flores","25533265.65",17.0554926952559
"RJrio das ostras",330452,"3304524",0.773,"RJ","rio das ostras","Rio de Janeiro",6.88599012719393,4.91361031152438,0,91085,1,91085,1,"Sim","Masculino",1,"48",0.122890045748541,0.223217141029741,0.493295472471999,0.149024624240486,1,0,0,0,"RJ","Rio das Ostras","rio das ostras","496477020.8",20.0230477580018
"RJsanta maria madalena",330460,"3304607",0.668,"RJ","santa maria madalena","Rio de Janeiro",6.83186726194968,5.0891383555842,0,10756,1,10756,1,"Não","Masculino",0,"68",0.0755597014925373,0.0325644504748982,0.6875,0.207598371777476,1,0,0,0,"RJ","Santa Maria Madalena","santa maria madalena","29523312.8",17.2006907736223
"RJsanto antonio de padua",330470,"3304706",0.718,"RJ","santo antonio de padua","Rio de Janeiro",6.78133000654436,5.21997737509678,0,42093,1,42093,0,"Não","Masculino",0,"56",0.444444444444444,0,0.978927203065134,0.0215264187866928,1,0,0,0,"RJ","Santo Antonio de Padua","santo antonio de padua","54347294.17",17.8109053850116
"RJsao fidelis",330480,"3304805",0.691,"RJ","sao fidelis","Rio de Janeiro",6.82587254616682,5.32432618572909,0,39057,1,39057,0,"Não","Masculino",0,"51",0.160137120470127,0.000694444444444444,0.705190989226249,0.275,1,0,0,0,"RJ","Sao Fidelis","sao fidelis","50139809.52",17.7303258517243
"RJsao joao de meriti",330510,"3305109",0.719,"RJ","sao joao de meriti","Rio de Janeiro",6.81964511673084,3.00022217882684,1,468309,0,468309,1,"Não","Masculino",0,"39",0.187392352738546,0,0.693420599379952,0.442126179831098,1,0,0,0,"RJ","Sao Joao de Meriti","sao joao de meriti","266396240.5",19.4004953842937
"RJsao jose de uba",330513,"3305133",0.652,"RJ","sao jose de uba","Rio de Janeiro",6.7851242608259,5.37351759911097,0,7220,0,7220,1,"Sim","Masculino",1,"51",0.0678899082568807,0.0147420147420147,0.746788990825688,0.302211302211302,1,0,0,0,"RJ","Sao Jose de Uba","sao jose de uba","19924570.88",16.8074642456458
"RJsao jose do vale do rio preto",330515,"3305158",0.66,"RJ","sao jose do vale do rio preto","Rio de Janeiro",6.78261146917458,4.48368028840038,1,20412,1,20412,1,"Não","Masculino",0,"70",0.237762237762238,0,0.853146853146853,0.102459016393443,1,0,0,0,"RJ","Sao Jose do Vale do Rio Preto","sao jose do vale do rio preto","33547946.16",17.3284862022205
"RJsao pedro da aldeia",330520,"3305208",0.712,"RJ","sao pedro da aldeia","Rio de Janeiro",6.90239091648299,4.73118590657095,0,82951,1,82951,1,"Não","Masculino",0,"62",0.188802083333333,0.0566037735849057,0.707356770833333,0.236079153244363,1,0,0,0,"RJ","Sao Pedro da Aldeia","sao pedro da aldeia","98641689.3",18.4070045425861
"RJsao sebastiao do alto",330530,"3305307",0.646,"RJ","sao sebastiao do alto","Rio de Janeiro",6.82238255866102,5.02657425789776,0,8998,0,8998,1,"Sim","Masculino",0,"64",0.0842293906810036,0,0.933691756272401,0.0710172744721689,0,0,0,1,"RJ","Sao Sebastiao do Alto","sao sebastiao do alto","24156905",17.0000808185202
"RJsapucaia",330540,"3305406",0.675,"RJ","sapucaia","Rio de Janeiro",6.76768829008502,4.65766775494585,0,17352,0,17352,0,"Não","Masculino",0,"46",0.21015761821366,0,0.97723292469352,0.0232974910394265,0,0,0,1,"RJ","Sapucaia","sapucaia","36492915.25",17.4126286969726
"RJsaquarema",330550,"3305505",0.709,"RJ","saquarema","Rio de Janeiro",6.8837187011539,4.26997713086526,0,67853,1,67853,1,"Não","Feminino",0,"38",0.190837282780411,0,0.856240126382307,0.145387453874539,1,0,0,0,"RJ","Saquarema","saquarema","101696331.5",18.4375017885884
"RJseropedica",330555,"3305554",0.713,"RJ","seropedica","Rio de Janeiro",6.79348855385331,3.99286539327225,1,77618,0,77618,1,"Sim","Masculino",0,"59",0.148888888888889,0,0.608888888888889,0.613138686131387,0,0,0,1,"RJ","Seropedica","seropedica","81589790.1",18.2172146907825
"RJsilva jardim",330560,"3305604",0.654,"RJ","silva jardim","Rio de Janeiro",6.86675618544744,4.47994704123401,0,22158,0,22158,1,"Não","Masculino",1,"41",0.1997585998793,0.0430493273542601,0.672902836451418,0.261883408071749,0,0,0,1,"RJ","Silva Jardim","silva jardim","64893345",17.9882556340436
"RJsumidouro",330570,"3305703",0.611,"RJ","sumidouro","Rio de Janeiro",6.79065950710589,4.69610718098019,0,15219,0,15219,0,"Não","Masculino",0,"56",0.266280752532562,0.00320512820512821,0.903039073806078,0.0897435897435897,0,0,0,1,"RJ","Sumidouro","sumidouro","34156571.34",17.3464655512383
"RJtangua",330575,"3305752",0.654,"RJ","tangua","Rio de Janeiro",6.85313012431819,3.99194262860402,1,30139,1,30139,1,"Sim","Masculino",1,"56",0.144736842105263,0,0.649122807017544,0.540540540540541,0,0,0,1,"RJ","Tangua","tangua","45644064.79",17.6363841409994
"RJteresopolis",330580,"3305802",0.73,"RJ","teresopolis","Rio de Janeiro",6.80575577545649,4.09401117332086,1,159968,1,159968,1,"Não","Masculino",0,"54",0.375,0,0.88623046875,0.128374655647383,0,0,0,1,"RJ","Teresopolis","teresopolis","207553049.8",19.1508975266459
"RJtres rios",330600,"3306008",0.725,"RJ","tres rios","Rio de Janeiro",6.75901162149409,4.47049528266149,0,75754,1,75754,0,"Sim","Masculino",0,"44",0.574204946996466,0.179966044142615,0.78047703180212,0.0379173740803622,1,0,0,0,"RJ","Tres Rios","tres rios","84768424.15",18.2554336746985
"RJvarre-sai",330615,"3306156",0.659,"RJ","varre-sai","Rio de Janeiro",6.75504689188383,5.55740704463572,0,8766,0,8766,1,"Não","Masculino",0,"47",0.153175591531756,0,0.917808219178082,0.0827679782903663,1,0,0,0,"RJ","Varre-Sai","varre-sai","22006606.09",16.9068532430667
"RJvassouras",330620,"3306206",0.714,"RJ","vassouras","Rio de Janeiro",6.75938287273102,4.28386238588665,1,34024,0,34024,1,"Não","Masculino",1,"25",0.140428211586902,0,0.872166246851385,0.143682310469314,0,0,0,1,"RJ","Vassouras","vassouras","64791598.8",17.9866865047693
"RJvolta redonda",330630,"3306305",0.771,"RJ","volta redonda","Rio de Janeiro",6.74588319905559,4.61660456361375,0,259811,1,259811,1,"Não","Masculino",0,"53",0.519781537231917,0.010749521425416,0.904622352471027,0.0402002650566927,0,0,0,1,"RJ","Volta Redonda","volta redonda","510438100",20.0507799345443
"RNacari",240010,"2400109",0.679,"RN","acari","Rio Grande do Norte",7.38423166466894,5.15577405976249,0,11222,0,11222,0,"Não","Masculino",1,"45",0.345132743362832,0.0382775119617225,0.924778761061947,0.0430622009569378,0,0,0,1,"RN","Acari","acari","11518186.02",16.2594377372917
"RNafonso bezerra",240030,"2400307",0.585,"RN","afonso bezerra","Rio Grande do Norte",7.43333551611661,4.99226763673807,0,10628,0,10628,0,"Não","Masculino",1,"56",0.202676864244742,0.0288713910761155,0.72848948374761,0.0656167979002625,0,0,0,1,"RN","Afonso Bezerra","afonso bezerra","11212516.76",16.2325412801084
"RNagua nova",240040,"2400406",0.616,"RN","agua nova","Rio Grande do Norte",7.30993499609877,5.84232628410426,0,2929,0,2929,0,"Sim","Feminino",0,"42",0.160869565217391,0.0364583333333333,0.834782608695652,0.140625,0,0,0,1,"RN","agua Nova","agua nova","5872826.51",15.5858465937993
"RNalexandria",240050,"2400505",0.606,"RN","alexandria","Rio Grande do Norte",7.31368028132274,5.76164249416517,0,14127,0,14127,1,"Sim","Masculino",0,"43",0.194902548725637,0.0958230958230958,0.610194902548726,0.285012285012285,0,0,0,1,"RN","Alexandria","alexandria","17077710.32",16.6532846811323
"RNalmino afonso",240060,"2400604",0.624,"RN","almino afonso","Rio Grande do Norte",7.34002458984235,5.65441714511087,0,5087,0,5087,1,"Não","Masculino",1,"25",0.183574879227053,0.0743243243243243,0.714975845410628,0.0743243243243243,0,0,0,1,"RN","Almino Afonso","almino afonso","7578710.23",15.8408535887871
"RNalto do rodrigues",240070,"2400703",0.672,"RN","alto do rodrigues","Rio Grande do Norte",7.43087304387736,5.19788911171354,0,11817,0,11817,0,"Não","Masculino",0,"40",0.225433526011561,0,0.741811175337187,0.348051948051948,0,0,0,1,"RN","Alto do Rodrigues","alto do rodrigues","25883055.31",17.0690990774294
"RNangicos",240080,"2400802",0.624,"RN","angicos","Rio Grande do Norte",7.42116555964286,5.0413584667391,0,11544,0,11544,0,"Não","Masculino",0,"62",0.240700218818381,0.00742574257425743,0.884026258205689,0.111386138613861,1,0,0,0,"RN","Angicos","angicos","11460041.04",16.2543768503963
"RNantonio martins",240090,"2400901",0.578,"RN","antonio martins","Rio Grande do Norte",7.32974968904151,5.70993020524244,0,7205,0,7205,0,"Não","Masculino",1,"41",0.260736196319018,0.0590909090909091,0.674846625766871,0.177272727272727,0,0,0,1,"RN","Antonio Martins","antonio martins","11587843.91",16.2654671678117
"RNapodi",240100,"2401008",0.639,"RN","apodi","Rio Grande do Norte",7.36324788068995,5.65923828357156,0,35648,1,35648,0,"Não","Feminino",1,"53",0.152208201892744,0.0436941410129096,0.79416403785489,0.132075471698113,0,0,0,1,"RN","Apodi","apodi","30168709.22",17.2223158266602
"RNares",240120,"2401206",0.606,"RN","ares","Rio Grande do Norte",7.46922648741702,3.79997350161952,0,12611,0,12611,1,"Não","Masculino",1,"67",0.132629107981221,0.18586387434555,0.448356807511737,0.447643979057592,1,0,0,0,"RN","Ares","ares","19496405.08",16.7857406516667
"RNaugusto severo",240130,"2401305",0.621,"RN","augusto severo","Rio Grande do Norte",7.37721501034223,5.44906225324046,0,9194,0,9194,0,"Não","Masculino",1,"50",0.160756501182033,0.069364161849711,0.817966903073286,0.104046242774566,0,0,0,1,"RN","Augusto Severo","augusto severo","10089140",16.1269701557934
"RNbaia formosa",240140,"2401404",0.609,"RN","baia formosa","Rio Grande do Norte",7.46992209598851,4.21331208128614,0,8726,0,8726,1,"Não","Masculino",1,"50",0.268948655256724,0.0028328611898017,0.863080684596577,0.141643059490085,0,0,0,1,"RN","Baia Formosa","baia formosa","14058949.45",16.458769722494
"RNbarauna",240145,"2401453",0.574,"RN","barauna","Rio Grande do Norte",7.40128620795854,5.6281605365213,0,23860,0,23860,0,"Sim","Masculino",1,"52",0.401008827238335,0.104201680672269,0.75031525851198,0.152941176470588,0,0,0,1,"RN","Barauna","barauna","21811126.18",16.8979307727915
"RNbarcelona",240150,"2401503",0.566,"RN","barcelona","Rio Grande do Norte",7.44147873495161,4.39666891141075,0,4040,0,4040,0,"Não","Masculino",0,"54",0.129707112970711,0.169811320754717,0.443514644351464,0.518867924528302,0,0,0,1,"RN","Barcelona","barcelona","6506097.1",15.688250310589
"RNbento fernandes",240160,"2401602",0.582,"RN","bento fernandes","Rio Grande do Norte",7.45754004323272,4.22727160559773,0,5158,0,5158,0,"Não","Masculino",1,"55",0.343042071197411,0.0247933884297521,0.783171521035599,0.198347107438017,1,0,0,0,"RN","Bento Fernandes","bento fernandes","7400693.91",15.8170843253997
"RNbodo",240165,"2401651",0.629,"RN","bodo","Rio Grande do Norte",7.41584315854413,4.90445963148159,0,2611,0,2611,1,"Sim","Masculino",0,"45",0.16412213740458,0.0214285714285714,0.534351145038168,0.3,0,0,0,1,"RN","Bodo","bodo","6958202.87",15.7554317906358
"RNbrejinho",240180,"2401800",0.592,"RN","brejinho","Rio Grande do Norte",7.45960383707863,3.84972197923077,0,11476,0,11476,0,"Sim","Masculino",0,"40",0.177453027139875,0.0815450643776824,0.48643006263048,0.424892703862661,0,0,0,1,"RN","Brejinho","brejinho","12558265.07",16.3458895780939
"RNcaico",240200,"2402006",0.71,"RN","caico","Rio Grande do Norte",7.3593848849908,5.40033229195477,0,62497,0,62497,1,"Sim","Masculino",0,"54",0.182008368200837,0.0326472675656494,0.589539748953975,0.100780695528744,0,0,0,1,"RN","Caico","caico","51026369.77",17.7478531113758
"RNcanguaretama",240220,"2402204",0.579,"RN","canguaretama","Rio Grande do Norte",7.46344910033699,4.18433760074881,0,30237,0,30237,1,"Não","Masculino",1,"28",0.31885073580939,0,0.967764540995095,0.0333091962346126,0,0,0,1,"RN","Canguaretama","canguaretama","31539310.12",17.266745266083
"RNcaraubas",240230,"2402303",0.638,"RN","caraubas","Rio Grande do Norte",7.36854786653312,5.55971962997934,0,20333,0,20333,0,"Não","Masculino",0,"54",0.229299363057325,0.0577319587628866,0.617834394904459,0.152577319587629,0,0,0,1,"RN","Caraubas","caraubas","23445697.56",16.9701975631022
"RNcarnauba dos dantas",240240,"2402402",0.659,"RN","carnauba dos dantas","Rio Grande do Norte",7.38108462190643,5.16495738780274,0,7041,0,7041,1,"Sim","Masculino",1,"48",0.16986301369863,0.085972850678733,0.605479452054794,0.126696832579186,0,0,0,1,"RN","Carnauba dos Dantas","carnauba dos dantas","7986832.1",15.8933047560184
"RNcarnaubais",240250,"2402501",0.589,"RN","carnaubais","Rio Grande do Norte",7.425083713569,5.22939592108161,0,9578,0,9578,0,"Não","Masculino",1,"51",0.01953125,0.05249343832021,0.744140625,0.223097112860892,0,0,0,1,"RN","Carnaubais","carnaubais","13902176.89",16.4475559966301
"RNceara-mirim",240260,"2402600",0.616,"RN","ceara-mirim","Rio Grande do Norte",7.47884216443962,3.39952932456146,0,67416,0,67416,1,"Não","Masculino",1,"55",0.173660157872871,0.099023709902371,0.595762359783963,0.292887029288703,0,0,0,1,"RN","Ceara-Mirim","ceara-mirim","60518685.57",17.9184627277127
"RNcerro cora",240270,"2402709",0.607,"RN","cerro cora","Rio Grande do Norte",7.41658892006733,4.858338450408,0,11207,0,11207,0,"Não","Masculino",0,"48",0.318458417849899,0.0752427184466019,0.835699797160243,0.104368932038835,0,0,0,1,"RN","Cerro Cora","cerro cora","12878931.57",16.37110332256
"RNcoronel ezequiel",240280,"2402808",0.587,"RN","coronel ezequiel","Rio Grande do Norte",7.40838510176963,4.8599674311041,0,5404,0,5404,0,"Não","Masculino",0,"32",0.174216027874564,0.0375,0.836236933797909,0.158333333333333,1,0,0,0,"RN","Coronel Ezequiel","coronel ezequiel","7468599.29",15.8262180281477
